;GeoPoint;Annee;Code_Officiel_Commune;latitude;longitude
3127;45.51024152137977, -0.6477834680879366;2025;17084;45.510242;-0.64778346
3128;45.640810331333185, -0.9021595353513554;2025;17097;45.640812;-0.9021595
3129;45.49171042072394, -0.44523825063641637;2025;17108;45.49171;-0.44523826
3130;45.632242628122846, -0.8638097198483573;2025;17119;45.632244;-0.8638097
3131;45.59546096257088, -0.7147325178669213;2025;17133;45.595463;-0.7147325
3132;45.87529757035557, -0.6032387266352153;2025;17181;45.875298;-0.6032387
3133;46.22816060012873, -1.133836390402515;2025;17222;46.22816;-1.1338364
3134;45.98609238094564, -0.3896589310426877;2025;17271;45.98609;-0.38965893
3135;45.66794819922327, -0.6239348934088337;2025;17289;45.66795;-0.62393486
3136;45.282251234186276, -0.27363283266396005;2025;17319;45.28225;-0.27363282
3137;45.37529931531421, -0.6511803134256884;2025;17335;45.375298;-0.6511803
3138;46.150716517496626, -0.7395464218408773;2025;17338;46.150715;-0.7395464
3139;45.94272814742822, -0.5202320345821441;2025;17347;45.94273;-0.520232
3140;45.909772360417854, -1.002767562394119;2025;17429;45.90977;-1.0027676
3141;45.63185510280932, -0.656435983008368;2025;17441;45.631855;-0.65643597
3142;45.25905765445382, 1.1358600562578072;2025;24210;45.259056;1.1358601
3143;45.04882532382284, 0.8311840880798845;2025;24220;45.048824;0.8311841
3144;44.75014010442059, 0.6462532894703025;2025;24287;44.75014;0.6462533
3145;45.05137484685098, 0.4739963347986169;2025;24502;45.051376;0.47399634
3146;45.62217100975643, 0.5683258884799042;2025;24541;45.62217;0.5683259
3147;46.96553037626259, 6.379010148819199;2025;25024;46.96553;6.37901
3148;47.25824790098115, 5.868236640467562;2025;25030;47.258247;5.8682365
3149;47.47467232718863, 6.635832957247648;2025;25059;47.474674;6.635833
3150;47.22555198350422, 5.889498538284894;2025;25147;47.22555;5.8894987
3151;44.131977861184, 0.34340053262500875;2025;47195;44.131977;0.34340054
3152;44.08020932371565, 0.46950475941280384;2025;47197;44.080208;0.46950477
3153;44.19760964358158, 0.20702517675615845;2025;47207;44.19761;0.20702517
3154;44.13150207970204, 0.7559511333947886;2025;47262;44.1315;0.7559511
3155;44.689023021835766, 0.33680092482704077;2025;47303;44.689022;0.33680093
3156;44.424851871322446, 0.7420607569659563;2025;47323;44.42485;0.7420608
3157;44.30622568748173, 3.2106321310648323;2025;48094;44.306225;3.210632
3158;44.18663321057185, 3.741802385206045;2025;48144;44.186634;3.7418025
3159;47.21283095368687, -0.4729314979835011;2025;49012;47.21283;-0.4729315
3160;47.4924939727675, -0.303402120940202;2025;49107;47.492493;-0.30340213
3161;47.322988856831294, -0.06684195234483176;2025;49378;47.32299;-0.06684195
3162;48.96643146141206, -1.0042525068121326;2025;50050;48.96643;-1.0042526
3163;49.37149036870284, -1.289489141431235;2025;50059;49.37149;-1.2894892
3164;48.74835345782768, -1.559215943194091;2025;50102;48.748352;-1.5592159
3165;49.45421845453448, -1.490010996201614;2025;50138;49.45422;-1.490011
3166;49.04480351773833, -1.0381045134538471;2025;50139;49.044804;-1.0381045
3167;48.581864174230084, -1.3810598932366835;2025;50155;48.581863;-1.3810599
3168;49.45978131567344, -1.3377158089956267;2025;50172;49.45978;-1.3377159
3169;49.10156558551474, -1.5456927981209412;2025;50215;49.101566;-1.5456928
3170;49.06827809007753, -1.49486366662087;2025;50219;49.06828;-1.4948636
3171;49.22497989002811, -1.5308840465338556;2025;50267;49.22498;-1.530884
3172;49.657326457774154, -1.484048375095595;2025;50296;49.657326;-1.4840484
3173;49.497365747497824, -1.3870141184186873;2025;50341;49.497364;-1.3870142
3174;49.65592773103405, -1.2631937298708271;2025;50342;49.65593;-1.2631937
3175;49.02654938784947, -1.3204260731108233;2025;50350;49.02655;-1.3204261
3176;48.5485625400168, -1.0464246350404485;2025;50362;48.54856;-1.0464246
3177;48.74765294716299, -0.8609148637424148;2025;50514;48.747654;-0.8609149
3178;49.12214364397967, -0.997093900590326;2025;50538;49.122143;-0.9970939
3179;49.513070040487676, -1.4735343294564074;2025;50615;49.51307;-1.4735343
3180;48.85523456295651, 3.7223984771381007;2025;51034;48.855236;3.7223985
3181;49.10107404493405, 4.871930308134621;2025;51139;49.101074;4.87193
3182;48.99787710622767, 3.9163053350014145;2025;51142;48.997875;3.9163053
3183;49.272166216996865, 3.709573457511562;2025;51194;49.272167;3.7095735
3184;48.80838667457996, 4.0270494192781054;2025;51226;48.808388;4.0270495
3185;48.87113260145404, 3.8401627789286574;2025;51247;48.87113;3.8401628
3186;48.63130816408078, 3.6771175566488696;2025;51254;48.63131;3.6771176
3187;49.05522438265131, 3.9228768201601922;2025;51344;49.055225;3.9228768
3188;48.918229827276626, 4.449134168773189;2025;51372;48.91823;4.4491343
3189;49.27235083068508, 3.8869905012594224;2025;51391;49.27235;3.8869905
3190;48.764985708978166, 4.687548311742525;2025;51420;48.764984;4.687548
3191;49.31345025140411, 3.9451925541046613;2025;51444;49.31345;3.9451926
3192;49.149460881437264, 3.907135578299863;2025;51445;49.14946;3.9071355
3193;48.94806925999671, 4.8541748291797155;2025;51456;48.94807;4.8541746
3194;48.79205437887704, 4.619608083425671;2025;51496;48.792053;4.619608
3195;48.93984386857814, 4.246111928115103;2025;51509;48.939842;4.246112
3196;49.14953452128308, 4.263833811696814;2025;51530;49.149536;4.263834
3197;49.1189840667509, 4.588205210548459;2025;51546;49.118984;4.5882053
3198;48.692936306351164, 4.730353718338872;2025;51567;48.692936;4.730354
3199;48.072831352132425, 5.557415933722319;2025;52038;48.07283;5.557416
3200;48.29660429859301, 4.936884848689402;2025;52160;48.296604;4.936885
3201;48.425347760618465, 4.953322507348139;2025;52171;48.425346;4.9533224
3202;48.15104334691909, 5.3689664234176115;2025;52204;48.151043;5.3689666
3203;48.469066615429185, 5.345459826453727;2025;52222;48.469067;5.34546
3204;48.26249230856411, 5.02183549450765;2025;52310;48.262493;5.0218353
3205;48.6167966615052, 4.886961127139976;2025;52327;48.6168;4.886961
3206;43.77782000075315, -0.36091185024377553;2025;40049;43.77782;-0.36091185
3207;43.80757907201508, -0.35179495096224744;2025;40070;43.80758;-0.35179496
3208;43.70094277935829, -1.0596578534659993;2025;40088;43.700943;-1.0596578
3209;43.69256316660816, -0.6461810403838459;2025;40089;43.692562;-0.64618105
3210;44.165911336025225, -1.040450860952796;2025;40094;44.165913;-1.0404508
3211;43.80772680176938, -1.0480496090225688;2025;40114;43.807728;-1.0480496
3212;43.851094286467166, -0.9865369205471409;2025;40142;43.851093;-0.9865369
3213;44.30869110752752, -0.8854505215533305;2025;40156;44.308693;-0.88545054
3214;43.59203890103346, -0.5024326007339005;2025;40172;43.592037;-0.5024326
3215;43.81186573157817, -1.363645197108732;2025;40181;43.811867;-1.3636452
3216;43.62554623681652, -0.39760219525158336;2025;40219;43.625546;-0.3976022
3217;43.798215546553536, -0.9403857391412468;2025;40230;43.798214;-0.94038576
3218;47.96232416680139, 0.9071773417755279;2025;41060;47.962326;0.9071773
3219;47.74731531280134, 0.6712214844198118;2025;41070;47.747314;0.6712215
3220;47.89021915218508, 1.205981713945878;2025;41095;47.89022;1.2059817
3221;47.61529635925165, 1.155328167176519;2025;41101;47.615295;1.1553282
3222;47.60342211881605, 2.023037298289245;2025;41106;47.60342;2.0230372
3223;47.394730371250496, 1.3760788855562687;2025;41166;47.39473;1.3760788
3224;47.87001582819506, 1.0609960731655614;2025;41186;47.870014;1.060996
3225;47.96851250938963, 0.9681147308499389;2025;41224;47.968513;0.96811473
3226;47.51301917648803, 1.3377369881268732;2025;41246;47.51302;1.337737
3227;47.64964125857672, 2.1675970921800665;2025;41251;47.649643;2.167597
3228;47.752564138104276, 0.9044677266722757;2025;41274;47.752563;0.9044677
3229;47.626770971053126, 1.3180971125478926;2025;41276;47.62677;1.3180971
3230;45.74316599477841, 3.7587361771211962;2025;42045;45.743168;3.7587361
3231;45.58720235470293, 4.045642522861589;2025;42087;45.587204;4.0456424
3232;45.75769884404167, 4.338746799722677;2025;42090;45.757698;4.338747
3233;45.57296238577435, 4.481606280662147;2025;42133;45.572964;4.4816065
3234;45.95876120738148, 3.812926278674853;2025;42314;45.95876;3.8129263
3235;45.85207577696273, 4.348999693516982;2025;42334;45.852077;4.3489995
3236;46.093179426797185, 4.124165612820471;2025;42338;46.093178;4.1241655
3237;45.05290054780054, 3.885295678802006;2025;43002;45.052902;3.8852956
3238;44.91568023878153, 3.877003438462988;2025;43039;44.91568;3.8770034
3239;45.05287391404841, 4.319860524636454;2025;43051;45.052876;4.3198605
3240;43.27624900665487, -0.7589935733078352;2025;64253;43.27625;-0.75899357
3241;43.06112162952113, -0.8380792164899729;2025;64258;43.061123;-0.8380792
3242;43.38633304021818, -0.8541881358054757;2025;64287;43.386333;-0.85418814
3243;43.39042966390059, -1.0637386692006687;2025;64294;43.39043;-1.0637387
3244;43.38526312378071, -0.03007207905289167;2025;64309;43.38526;-0.03007208
3245;43.36973024763886, -1.4436017752093386;2025;64317;43.36973;-1.4436017
3246;43.28975977776438, -1.0028741346765206;2025;64319;43.28976;-1.0028741
3247;43.426514981695895, -0.6990749102634671;2025;64367;43.426514;-0.6990749
3248;43.27283954866517, -0.3553353349629205;2025;64373;43.27284;-0.35533533
3249;43.52744519074322, -0.5041347697437274;2025;64447;43.527447;-0.5041348
3250;43.247101947425676, -0.6635330866082165;2025;64449;43.2471;-0.6635331
3251;43.340216524678475, -0.18024961380189436;2025;64516;43.340218;-0.18024962
3252;43.4126882025871, -0.47710657451380883;2025;64554;43.41269;-0.47710657
3253;42.92717453990693, 0.4146837207993058;2025;65023;42.927174;0.41468373
3254;42.847282200283615, 0.40251951589691987;2025;65050;42.847282;0.40251952
3255;43.196987117128074, 0.2142083467397735;2025;65101;43.196987;0.21420835
3256;43.01377237936748, -0.23978235728650713;2025;65176;43.01377;-0.23978236
3257;43.36526246452379, 0.2614469488386214;2025;65178;43.36526;0.26144695
3258;43.025257834505396, 0.5167165445583775;2025;65194;43.025257;0.51671654
3259;43.088121742805505, 0.024625537339110486;2025;65203;43.088123;0.024625538
3260;43.5502811574332, -0.0014365487410958242;2025;65219;43.55028;-0.0014365488
3261;43.2094330865215, 0.07622759611898895;2025;65251;43.209435;0.0762276
3262;43.23046490551049, 0.1647500483178123;2025;65265;43.230465;0.16475005
3263;43.1792872786101, 0.019580382975649794;2025;65284;43.179287;0.019580383
3264;43.30076222111853, 0.1608233238850528;2025;65285;43.300762;0.16082333
3265;43.0267910505584, 0.6035443805692882;2025;65287;43.02679;0.60354435
3266;43.315006791670704, 0.2978423656811951;2025;65288;43.315006;0.29784235
3267;43.25175232722129, 0.26244036415454747;2025;65359;43.25175;0.26244035
3268;42.96229319301053, -0.07481219669496361;2025;65362;42.96229;-0.074812196
3269;43.2857606753443, -0.00537969467157907;2025;65364;43.28576;-0.0053796945
3270;43.322338851740376, -0.09202708476269263;2025;65422;43.32234;-0.09202708
3271;42.957023648529194, 0.6028583796787844;2025;65441;42.957024;0.60285836
3272;43.0769719673661, 0.19215072951279075;2025;65459;43.076973;0.19215073
3273;42.89307396284685, 0.016880348520117855;2025;65469;42.893074;0.016880348
3274;43.339406595082274, 0.08749033729807014;2025;65477;43.339405;0.087490335
3275;42.44401790864693, 2.6832835776132167;2025;66003;42.44402;2.6832836
3276;42.57977541656621, 2.0521606396969223;2025;66004;42.579777;2.0521607
3277;42.819407008309085, 2.3773854695008483;2025;66046;42.81941;2.3773854
3278;42.557948985383234, 2.422616914924432;2025;66078;42.55795;2.422617
3279;42.57622715162475, 2.2224236096132515;2025;66128;42.576225;2.2224236
3280;42.62800188860056, 2.5374812932957624;2025;66162;42.628002;2.5374813
3281;47.43583146946837, 6.24751066102894;2025;70335;47.435833;6.2475104
3282;47.69484782765189, 5.7530119006029485;2025;70373;47.694847;5.7530117
3283;47.539486329585664, 5.9602832952047775;2025;70384;47.539486;5.9602833
3284;47.58292659503496, 6.383540364670952;2025;70395;47.582928;6.38354
3285;47.87544954572929, 6.066059811576946;2025;70415;47.87545;6.0660596
3286;47.459034262250306, 6.1355529336815415;2025;70456;47.459034;6.135553
3287;47.74113629097041, 6.604090355523606;2025;70459;47.741135;6.60409
3288;47.54714788368338, 5.7366496159410945;2025;70481;47.54715;5.7366495
3289;47.53745387061062, 5.519951603475074;2025;70523;47.537453;5.519952
3290;47.44380347395908, 5.814234112775077;2025;70533;47.4438;5.8142343
3291;47.477308383064724, 5.792126511440789;2025;70538;47.47731;5.7921267
3292;47.81202057222334, 5.756977162242117;2025;70572;47.81202;5.756977
3293;46.60147044216697, 4.6339703363733955;2025;71067;46.60147;4.6339703
3294;46.521403062338265, 4.744705795982863;2025;71130;46.521404;4.7447057
3295;46.4479478811087, 4.717202055252833;2025;71181;46.44795;4.717202
3296;46.67512900752359, 3.808999435100097;2025;71273;46.67513;3.8089995
3297;46.583071955437454, 5.1261372399216905;2025;71293;46.583073;5.1261373
3298;46.872864831013786, 4.75068197428033;2025;71378;46.872864;4.750682
3299;46.42224932201787, 4.867382517811061;2025;71383;46.42225;4.8673825
3300;46.613793533446916, 4.662947610457146;2025;71417;46.613792;4.6629477
3301;48.234501139385614, 0.6721587154690732;2025;72020;48.2345;0.6721587
3302;47.76124199325432, -0.06303550894541367;2025;72044;47.761242;-0.06303551
3303;48.10431979388784, 0.46516475861125833;2025;72067;48.10432;0.46516475
3304;47.80559650246102, -0.3162078509946988;2025;72106;47.805595;-0.31620786
3305;48.18071247930992, -0.06466677942496776;2025;72109;48.180714;-0.06466678
3306;48.11885590422023, 0.20132677959895828;2025;72147;48.118855;0.20132677
3307;48.21143041824964, 0.3816101081709536;2025;72148;48.21143;0.3816101
3308;48.33601209520643, 0.20050799878969483;2025;72170;48.336014;0.200508
3309;48.287504606891055, 0.3261338734085108;2025;72202;48.287506;0.32613388
3310;48.08756195050822, -0.2068885336047644;2025;72218;48.087563;-0.20688853
3311;47.85914885813507, -0.10006048905289099;2025;72223;47.85915;-0.10006049
3312;42.38280742439784, 2.557471750872601;2025;66194;42.38281;2.5574718
3313;48.3613143112596, 7.336890165627909;2025;67003;48.361313;7.33689
3314;48.48530111553505, 7.524737934101374;2025;67045;48.485302;7.524738
3315;48.54753707672038, 7.424262151555228;2025;67098;48.54754;7.424262
3316;48.533279432124345, 7.596175487799574;2025;67108;48.53328;7.5961757
3317;48.71983467011986, 7.357760930856787;2025;67161;48.719833;7.357761
3318;48.63307479305135, 7.673666073726155;2025;67173;48.633076;7.673666
3319;48.83608935500769, 7.123705768776447;2025;67201;48.83609;7.123706
3320;48.35310469015335, 7.575838939269033;2025;67216;48.353104;7.575839
3321;48.93872985676581, 7.848931018469661;2025;67254;48.93873;7.848931
3322;48.72545383883848, 7.493284093318166;2025;67269;48.725452;7.493284
3323;48.928393829167305, 7.828943840047951;2025;67290;48.928394;7.8289437
3324;48.643762873769376, 7.6652717053319614;2025;67375;48.643764;7.6652718
3325;48.627021425569836, 7.576350958556325;2025;67382;48.62702;7.576351
3326;48.93751152288796, 7.675900209435189;2025;67388;48.93751;7.6759
3327;48.34999519105872, 7.285542562651892;2025;67426;48.349995;7.2855425
3328;48.377258754555974, 7.619774848662838;2025;67433;48.37726;7.619775
3329;48.325831579412295, 7.349313955180164;2025;67490;48.325832;7.3493137
3330;50.51951276523291, 1.815679003315159;2025;62585;50.519512;1.815679
3331;50.32092757732332, 2.3872070687594493;2025;62590;50.320927;2.387207
3332;50.417776279679366, 2.9935531086753446;2025;62624;50.417778;2.9935532
3333;50.309202211435064, 3.021159109338163;2025;62627;50.309204;3.0211592
3334;50.45549541001468, 2.4724001504717963;2025;62642;50.455494;2.4724002
3335;50.50552523287206, 2.259135502668456;2025;62668;50.505524;2.2591355
3336;50.83561637928945, 2.079739139129213;2025;62699;50.835617;2.079739
3337;50.79343407364796, 1.7853736365802113;2025;62705;50.793434;1.7853737
3338;50.76901753881456, 2.220472957488149;2025;62772;50.769016;2.220473
3339;50.62920964343291, 2.2505335521544514;2025;62811;50.62921;2.2505336
3340;50.85325684694427, 2.059689844737996;2025;62906;50.853256;2.0596898
3341;45.50105859338501, 3.1845973673058934;2025;63005;45.50106;3.1845973
3342;45.814261698045506, 3.298525523489032;2025;63034;45.814262;3.2985256
3343;45.96575578351045, 3.1134640507152773;2025;63035;45.965755;3.113464
3344;45.79895560777559, 2.4767875674658;2025;63165;45.798954;2.4767876
3345;45.921106557807775, 3.339057377313932;2025;63210;45.92111;3.3390574
3346;46.01440168161059, 3.0636987422938495;2025;63235;46.0144;3.0636988
3347;45.69157601974466, 3.358401164126692;2025;63239;45.691578;3.358401
3348;45.7950849045456, 2.6267888191364586;2025;63292;45.795086;2.6267889
3349;45.45315501261123, 3.2435141760178463;2025;63352;45.453156;3.243514
3350;45.460053920199414, 3.140852115063971;2025;63357;45.460052;3.1408522
3351;45.4213546029252, 3.387702658819113;2025;63367;45.421356;3.3877027
3352;45.545244365282855, 3.4158947821442482;2025;63389;45.545246;3.4158947
3353;45.54871994371453, 2.9345205002039143;2025;63401;45.54872;2.9345205
3354;45.60000258557579, 3.412094361370422;2025;63423;45.600002;3.4120944
3355;45.47436929339718, 2.9987431596423746;2025;63440;45.47437;2.998743
3356;45.53539505546282, 3.323570943777543;2025;63444;45.535397;3.323571
3357;43.46227508175845, -0.6760797862969704;2025;64042;43.462276;-0.6760798
3358;43.03032858410253, -0.39743460130575203;2025;64069;43.030327;-0.3974346
3359;43.318759609928975, -1.0082732424814116;2025;64106;43.31876;-1.0082732
3360;43.518594974689755, -0.05471663632375834;2025;64118;43.518597;-0.054716635
3361;43.05472720531599, -0.3728015739199365;2025;64175;43.054726;-0.37280157
3362;43.3970058748905, -0.7918014143352875;2025;64176;43.397007;-0.7918014
3363;43.439860485966946, -0.7299840884655758;2025;64179;43.43986;-0.7299841
3364;43.326475413150746, -0.9663831390155166;2025;64202;43.326477;-0.96638316
