REG,DEP,DEPCOM_ARM,LIBCOM,densite,nb_ls,tx_vac,tx_mob
84,26,26139,Génissieux,4.16,42,0.0,9.5238
84,26,26140,Geyssans,2.84,8,0.0,0.0
84,26,26143,Le Grand-Serre,12.36,52,5.7692,5.7692
84,26,26144,Grane,5.42,48,0.0,8.5106
84,26,26145,Les Granges-Gontardes,9.64,29,0.0,10.3448
84,26,26146,Grignan,5.67,44,7.5,5.5556
84,26,26148,Hauterives,6.92,57,1.7857,10.7143
84,26,26149,Hostun,13.17,59,0.0,10.1695
84,26,26155,Lapeyrouse-Mornay,4.68,23,0.0,4.3478
84,26,26156,Larnage,2.08,9,0.0,11.1111
84,26,26157,La Laupie,10.63,34,0.0,6.0606
84,26,26160,Laveyron,15.11,76,0.0,7.8947
84,26,26161,Lemps,3.34,1,0.0,0.0
84,26,26162,Lens-Lestang,8.45,35,0.0,31.4286
84,26,26165,Livron-sur-Drôme,9.28,373,0.5525,8.5174
84,26,26166,Loriol-sur-Drôme,12.49,348,0.303,6.6667
84,26,26167,Luc-en-Diois,4.12,13,0.0,0.0
84,26,26168,Lus-la-Croix-Haute,5.36,14,0.0,0.0
84,26,26169,Malataverne,4.18,37,0.0,13.8889
84,26,26170,Malissard,3.8,53,0.0,3.7736
84,26,26172,Manthes,8.03,24,0.0,4.1667
84,26,26173,Marches,8.74,31,0.0,9.6774
84,26,26174,Margès,5.27,23,0.0,8.6957
84,26,26176,Marsanne,5.23,30,0.0,34.4828
84,26,26177,Marsaz,1.67,5,0.0,0.0
84,26,26179,Mercurol-Veaunes,0.49,5,0.0,20.0
84,26,26182,Mirabel-aux-Baronnies,1.63,12,0.0,0.0
84,26,26183,Mirabel-et-Blacons,4.49,23,0.0,0.0
84,26,26185,Mirmande,2.48,7,0.0,14.2857
84,26,26188,Mollans-sur-Ouvèze,1.63,9,0.0,0.0
84,26,26189,Montauban-sur-l'Ouvèze,6.68,4,0.0,25.0
84,26,26191,Montboucher-sur-Jabron,8.91,99,2.0202,6.0606
84,26,26193,Montbrun-les-Bains,6.86,17,0.0,9.0909
84,26,26194,Montchenu,3.13,8,12.5,12.5
84,26,26197,Montélier,14.0,246,0.4082,6.0465
84,26,26198,Montélimar,17.24,3317,3.1211,7.2802
84,26,26204,Montlaur-en-Diois,6.62,4,0.0,0.0
84,26,26206,Montmeyran,2.9,37,0.0,16.6667
84,26,26207,Montmiral,8.28,21,4.7619,14.2857
84,26,26208,Montoison,7.59,59,3.3898,6.7797
84,26,26210,Valherbasse,2.53,11,22.2222,0.0
84,26,26211,Montségur-sur-Lauzon,9.14,56,0.0,14.2857
84,26,26212,Montvendre,0.41,2,0.0,0.0
84,26,26213,Moras-en-Valloire,9.77,29,14.2857,24.0
84,26,26215,La Motte-Chalancon,4.17,9,0.0,25.0
84,26,26216,Saint-Jean-de-Galaure,8.27,42,0.0,2.381
84,26,26218,Mours-Saint-Eusèbe,11.97,165,0.0,15.7576
84,26,26220,Nyons,9.21,330,1.548,7.1207
84,26,26225,Parnans,3.79,10,0.0,20.0
84,26,26231,Peyrins,10.73,119,0.0,12.069
84,26,26235,Pierrelatte,20.79,1260,0.4996,8.1599
84,26,26236,Pierrelongue,0.88,1,0.0,0.0
84,26,26238,Les Pilles,4.15,5,33.3333,0.0
84,26,26243,Le Poët-Laval,10.2,42,2.381,4.7619
84,26,26244,Le Poët-Sigillat,7.18,4,0.0,0.0
84,26,26247,Ponsas,2.56,6,0.0,0.0
84,26,26249,Pont-de-Barret,1.02,3,0.0,0.0
84,26,26250,Pont-de-l'Isère,8.27,122,0.0,1.6667
84,26,26251,Portes-en-Valdaine,0.93,2,0.0,0.0
84,26,26252,Portes-lès-Valence,23.87,1087,0.656,7.4039
84,26,26256,Propiac,3.43,2,0.0,0.0
84,26,26257,Puygiron,2.59,5,0.0,60.0
84,26,26258,Puy-Saint-Martin,6.57,26,0.0,0.0
84,26,26259,Ratières,4.75,6,0.0,33.3333
84,26,26261,Réauville,0.52,1,0.0,0.0
84,26,26262,Recoubeau-Jansac,6.41,9,0.0,0.0
84,26,26264,Rémuzat,1.19,2,0.0,0.0
84,26,26267,Rioms,18.91,2,0.0,50.0
84,26,26271,La Roche-de-Glun,8.41,123,0.0,8.1301
84,26,26272,Rochefort-en-Valdaine,6.27,9,0.0,0.0
84,26,26275,Rochegude,2.74,20,0.0,10.0
84,26,26277,La Roche-sur-Grane,5.0,4,0.0,0.0
84,26,26281,Romans-sur-Isère,21.76,3529,1.946,8.6365
84,26,26287,Roynac,2.86,6,0.0,0.0
84,26,26288,Sahune,2.61,4,25.0,0.0
84,26,26289,Saillans,7.76,51,0.0,15.625
84,26,26290,Saint-Agnan-en-Vercors,9.35,17,6.25,0.0
84,26,26293,Saint-Avit,4.12,5,0.0,20.0
84,26,26294,Saint-Bardoux,4.55,11,0.0,9.0909
84,26,26295,Saint-Barthélemy-de-Vals,2.86,23,0.0,0.0
84,26,26298,Saint-Christophe-et-le-Laris,11.34,21,0.0,16.6667
84,26,26299,Sainte-Croix,10.55,6,0.0,0.0
84,26,26301,Saint-Donat-sur-l'Herbasse,12.71,245,1.6529,7.8512
84,26,26302,Sainte-Eulalie-en-Royans,13.08,30,0.0,3.4483
84,26,26303,Sainte-Euphémie-sur-Ouvèze,6.91,3,0.0,0.0
84,26,26305,Saint-Gervais-sur-Roubion,2.14,10,0.0,0.0
84,26,26306,Sainte-Jalle,4.34,7,0.0,0.0
84,26,26307,Saint-Jean-en-Royans,8.97,123,1.0417,15.625
84,26,26311,Saint-Laurent-en-Royans,15.98,91,0.0,11.236
84,26,26312,Saint-Marcel-lès-Sauzet,5.74,31,3.2258,22.5806
84,26,26313,Saint-Marcel-lès-Valence,11.38,282,1.087,9.1954
84,26,26314,Saint-Martin-d'Août,1.19,2,0.0,0.0
84,26,26315,Saint-Martin-en-Vercors,2.52,5,0.0,20.0
84,26,26317,Saint-Maurice-sur-Eygues,1.43,5,0.0,20.0
84,26,26319,Saint-Michel-sur-Savasse,7.15,17,0.0,18.75
84,26,26320,Saint-Nazaire-en-Royans,20.34,78,2.5641,1.2821
84,26,26321,Saint-Nazaire-le-Désert,3.72,4,25.0,0.0
84,26,26322,Saint-Pantaléon-les-Vignes,1.9,4,0.0,25.0
84,26,26323,Saint-Paul-lès-Romans,7.81,61,0.0,5.0847
84,26,26324,Saint-Paul-Trois-Châteaux,14.07,542,0.198,6.986
84,26,26325,Saint-Rambert-d'Albon,11.09,292,0.0,6.2718
84,26,26326,Saint-Restitut,1.54,10,0.0,10.0
84,26,26330,Saint-Sorlin-en-Valloire,8.51,80,0.0,8.8608
84,26,26331,Saint-Thomas-en-Royans,6.1,12,0.0,16.6667
84,26,26332,Saint-Uze,5.42,49,0.0,20.4082
84,26,26333,Saint-Vallier,22.71,429,1.2136,9.7087
84,26,26336,Saou,5.72,15,0.0,13.3333
84,26,26337,Saulce-sur-Rhône,11.79,93,1.0989,8.7912
84,26,26338,Sauzet,5.11,45,0.0,11.4286
84,26,26339,Savasse,8.37,58,0.0,12.2807
84,26,26340,Séderon,12.28,18,0.0,0.0
84,26,26341,Serves-sur-Rhône,2.65,8,0.0,12.5
84,26,26344,Soyans,4.85,8,0.0,28.5714
84,26,26345,Suze-la-Rousse,2.2,20,0.0,10.0
84,26,26347,Tain-l'Hermitage,10.19,305,0.4098,7.7869
84,26,26348,Taulignan,5.01,40,0.0,20.0
84,26,26353,Les Tourrettes,10.55,44,0.0,4.5455
84,26,26355,Triors,15.79,38,0.0,10.5263
84,26,26357,Tulette,5.56,51,1.9608,9.8039
84,26,26358,Upie,7.49,47,0.0,6.383
84,26,26360,Valaurie,8.13,24,0.0,0.0
84,26,26362,Valence,22.45,7320,1.493,9.8027
84,26,26364,Vassieux-en-Vercors,1.94,3,0.0,0.0
84,26,26367,Venterol,4.73,14,0.0,0.0
84,26,26368,Vercheny,6.18,11,0.0,9.0909
84,26,26370,Vercoiran,1.54,1,0.0,0.0
84,26,26377,Vinsobres,10.18,51,2.0,12.0
84,26,26379,Granges-les-Beaumont,18.47,74,0.0,16.4384
84,26,26380,Gervans,4.28,10,0.0,10.0
84,26,26381,Jaillans,4.96,18,0.0,7.1429
28,27,27002,Acon,0.5,1,0.0,0.0
28,27,27003,Acquigny,9.12,64,1.5873,7.9365
28,27,27008,Alizay,31.06,201,0.5025,5.5276
28,27,27009,Ambenay,18.92,45,2.2222,2.2222
28,27,27011,Amfreville-Saint-Amand,4.67,24,5.0,5.0
28,27,27013,Amfreville-sous-les-Monts,7.1,14,0.0,0.0
28,27,27015,Andé,1.0,5,0.0,40.0
28,27,27016,Les Andelys,26.03,902,0.3708,9.6415
28,27,27017,Angerville-la-Campagne,22.69,130,0.7874,7.0866
28,27,27020,Arnières-sur-Iton,5.06,36,0.0,5.5556
28,27,27022,Le Val d'Hazey,25.63,549,0.1845,4.9815
28,27,27023,Aulnay-sur-Iton,2.96,9,0.0,0.0
28,27,27025,Autheuil-Authouillet,0.25,1,0.0,0.0
28,27,27032,Chambois,4.62,25,0.0,12.0
28,27,27036,Bâlines,8.65,19,10.5263,0.0
28,27,27037,Barc,2.24,10,0.0,0.0
28,27,27038,Les Barils,7.35,8,0.0,14.2857
28,27,27039,Barneville-sur-Seine,2.96,6,0.0,0.0
28,27,27040,Barquet,1.15,2,50.0,0.0
28,27,27044,Les Baux-Sainte-Croix,2.31,9,0.0,22.2222
28,27,27045,Bazincourt-sur-Epte,4.38,13,0.0,0.0
28,27,27047,Beaubray,0.71,1,0.0,0.0
28,27,27049,Mesnil-en-Ouche,3.31,67,3.3333,11.6667
28,27,27050,Beaumontel,0.33,1,0.0,0.0
28,27,27051,Beaumont-le-Roger,18.82,259,1.9841,8.3333
28,27,27054,Bémécourt,7.19,16,0.0,6.25
28,27,27055,Bérengeville-la-Campagne,0.79,1,0.0,0.0
28,27,27056,Bernay,25.17,1310,1.9277,7.9518
28,27,27059,Bernouville,4.79,6,0.0,0.0
28,27,27065,Beuzeville,9.62,210,0.5025,6.5327
28,27,27067,Bézu-Saint-Éloi,3.44,21,0.0,10.0
28,27,27068,Bois-Anzeray,9.73,7,0.0,0.0
28,27,27069,Bois-Arnault,3.2,10,0.0,20.0
28,27,27073,Bois-le-Roi,0.86,4,0.0,0.0
28,27,27077,Boissey-le-Châtel,19.92,70,0.0,2.9412
28,27,27082,La Bonneville-sur-Iton,28.86,277,3.321,14.3911
28,27,27085,Flancourt-Crescy-en-Roumois,1.01,6,0.0,0.0
28,27,27089,Thénouville,0.25,1,0.0,0.0
28,27,27090,Bosroumois,7.4,115,0.0,6.7308
28,27,27100,Boulleville,12.22,53,0.0,5.6604
28,27,27101,Bouquelon,0.53,1,0.0,0.0
28,27,27102,Bouquetot,0.23,1,0.0,0.0
28,27,27103,Bourg-Achard,17.62,299,0.6734,12.7946
28,27,27104,Bourg-Beaudouin,0.35,1,0.0,0.0
28,27,27105,Grand Bourgtheroulde,10.77,191,0.0,8.4211
28,27,27107,Bourneville-Sainte-Croix,6.94,37,2.7027,10.8108
28,27,27108,Bourth,9.48,55,0.0,12.963
28,27,27110,Brestot,0.4,1,0.0,0.0
28,27,27112,Breteuil,16.16,311,2.0134,15.1007
28,27,27114,Breuilpont,3.7,19,0.0,5.2632
28,27,27116,Brionne,26.05,514,1.7928,11.9522
28,27,27117,Broglie,16.66,84,1.1905,10.7143
28,27,27119,Bueil,2.21,14,0.0,0.0
28,27,27126,Campigny,4.64,20,0.0,10.0
28,27,27130,Capelle-les-Grands,0.6,1,0.0,0.0
28,27,27147,La Chapelle-du-Bois-des-Faulx,0.39,1,0.0,0.0
28,27,27151,Charleval,19.39,149,4.2857,8.3969
28,27,27156,Chéronvilliers,13.99,30,3.3333,16.6667
28,27,27158,Cierrey,0.33,1,0.0,0.0
28,27,27161,Claville,5.46,25,0.0,4.1667
28,27,27165,Conches-en-Ouche,28.36,641,1.2739,9.5541
28,27,27169,Conteville,17.52,70,0.0,10.0
28,27,27170,Cormeilles,10.09,60,0.0,8.6207
28,27,27174,Corneville-sur-Risle,2.55,15,0.0,6.6667
28,27,27179,Courbépine,0.35,1,0.0,0.0
28,27,27180,Courcelles-sur-Seine,5.62,48,0.0,9.5238
28,27,27183,La Couture-Boussey,3.97,36,2.9412,2.9412
28,27,27188,Criquebeuf-sur-Seine,0.97,6,0.0,16.6667
28,27,27191,Clef Vallée d'Eure,3.8,39,0.0,7.8947
28,27,27193,Croth,6.77,37,0.0,16.2162
28,27,27196,Les Damps,13.77,78,1.2987,7.7922
28,27,27198,Mesnils-sur-Iton,7.25,190,3.2086,8.0214
28,27,27205,Douville-sur-Andelle,15.64,27,3.7037,3.7037
28,27,27213,Vexin-sur-Epte,2.41,58,0.0,3.4483
28,27,27214,Écouis,3.57,11,0.0,0.0
28,27,27217,Émanville,5.12,11,0.0,18.1818
28,27,27218,Épaignes,17.9,112,0.9346,6.5421
28,27,27226,Étrépagny,17.66,285,0.3584,8.9606
28,27,27227,Étréville,1.15,3,0.0,0.0
28,27,27229,Évreux,43.82,10022,1.7649,9.2385
28,27,27230,Ézy-sur-Eure,8.96,150,0.6667,10.6667
28,27,27234,Fauville,2.91,4,0.0,0.0
28,27,27238,Ferrières-Haut-Clocher,4.99,21,0.0,5.0
28,27,27242,Le Fidelaire,2.72,12,0.0,16.6667
28,27,27246,Fleury-sur-Andelle,17.47,156,1.9737,11.8421
28,27,27247,Flipou,0.76,1,0.0,0.0
28,27,27251,Fontaine-l'Abbé,7.33,17,0.0,5.8824
28,27,27254,Fontaine-sous-Jouy,0.28,1,0.0,0.0
28,27,27263,Le Perrey,1.74,9,0.0,0.0
28,27,27275,Gaillon,33.25,1035,0.5035,8.9627
28,27,27278,Garennes-sur-Eure,1.76,14,0.0,0.0
28,27,27279,Gasny,14.18,191,0.5464,3.8251
28,27,27284,Gisors,37.02,2025,0.9105,8.0931
28,27,27286,Giverville,3.64,6,0.0,33.3333
28,27,27287,Glisolles,3.33,12,0.0,25.0
28,27,27288,Glos-sur-Risle,3.39,8,0.0,25.0
28,27,27290,Goupil-Othon,1.17,6,0.0,0.0
28,27,27299,Gravigny,28.99,553,1.1516,10.1727
28,27,27300,Grosley-sur-Risle,3.95,9,0.0,25.0
28,27,27301,Grossœuvre,3.76,20,0.0,5.2632
28,27,27302,Le Bosc du Theil,0.19,1,0.0,0.0
28,27,27306,Guichainville,5.72,65,1.5625,9.5238
28,27,27309,L'Habit,2.51,5,0.0,20.0
28,27,27311,Harcourt,3.07,11,0.0,0.0
28,27,27313,La Harengère,3.88,9,0.0,11.1111
28,27,27316,Hauville,1.71,9,0.0,11.1111
28,27,27322,La Haye-Malherbe,1.6,10,0.0,11.1111
28,27,27323,La Haye-Saint-Sylvestre,11.6,15,0.0,13.3333
28,27,27330,Herqueville,24.41,16,0.0,0.0
28,27,27332,Heudebouville,3.94,14,0.0,7.1429
28,27,27339,Hondouville,3.67,12,8.3333,0.0
28,27,27340,Honguemare-Guenouville,1.49,4,0.0,0.0
28,27,27343,Houlbec-Cocherel,0.57,3,0.0,0.0
28,27,27347,Huest,5.5,17,0.0,35.2941
28,27,27348,Igoville,3.81,26,0.0,8.0
28,27,27349,Illeville-sur-Montfort,0.61,2,0.0,0.0
28,27,27351,Incarville,6.14,36,0.0,2.9412
28,27,27353,Irreville,0.55,1,0.0,0.0
28,27,27355,Ivry-la-Bataille,9.83,119,0.0,4.3103
28,27,27365,Léry,33.87,304,0.7782,11.6732
28,27,27367,Lieurey,6.19,41,0.0,7.5
28,27,27369,Lilly,10.13,3,0.0,66.6667
28,27,27375,Louviers,39.18,3304,0.7949,8.8563
28,27,27377,Lyons-la-Forêt,9.4,31,6.4516,3.2258
28,27,27385,Manneville-sur-Risle,5.64,37,0.0,2.8571
28,27,27386,Le Manoir,32.63,176,2.3256,9.2593
28,27,27397,Ménilles,15.0,109,2.8037,9.3458
28,27,27398,Menneval,3.11,21,0.0,0.0
28,27,27406,Mesnil-sur-l'Estrée,1.46,6,0.0,16.6667
28,27,27412,Terres de Bord,2.87,18,0.0,5.5556
28,27,27413,Montfort-sur-Risle,18.15,66,0.0,6.25
28,27,27414,Montreuil-l'Argillé,18.12,69,10.6061,15.1515
28,27,27425,Nassandres sur Risle,9.83,100,0.0,5.3191
28,27,27428,Le Neubourg,20.21,437,2.069,8.9655
28,27,27431,La Neuve-Lyre,3.43,9,0.0,0.0
28,27,27438,Nonancourt,28.37,297,1.7544,10.1754
28,27,27439,Normanville,6.5,30,0.0,6.6667
28,27,27445,Noyers,2.79,2,0.0,50.0
28,27,27448,Pacy-sur-Eure,15.57,363,0.5602,10.9244
28,27,27453,Perriers-sur-Andelle,12.93,94,1.0638,7.4468
28,27,27457,Piseux,0.36,1,0.0,0.0
28,27,27458,Pîtres,22.14,228,1.5075,11.0553
28,27,27463,Plasnes,0.35,1,0.0,0.0
28,27,27466,Le Plessis-Sainte-Opportune,0.78,1,0.0,0.0
28,27,27467,Pont-Audemer,40.17,2059,0.5676,11.0766
28,27,27468,Pont-Authou,17.21,47,0.0,6.5217
28,27,27469,Pont-de-l'Arche,20.56,363,0.0,10.3641
28,27,27470,Pont-Saint-Pierre,11.45,62,3.3333,8.3333
28,27,27474,Poses,1.23,6,0.0,0.0
28,27,27478,Prey,6.77,27,3.7037,3.7037
28,27,27480,Puchay,0.82,2,0.0,0.0
28,27,27485,Quillebeuf-sur-Seine,24.48,98,2.1053,9.4737
28,27,27493,Romilly-sur-Andelle,9.05,127,0.0,15.873
28,27,27497,Rougemontiers,3.27,13,0.0,15.3846
28,27,27500,Routot,16.99,119,0.8547,9.4017
28,27,27502,Rugles,19.62,208,10.7317,10.2439
28,27,27504,Sacquenville,4.34,20,0.0,5.0
28,27,27507,Saint-André-de-l'Eure,16.46,276,0.7874,7.0866
28,27,27511,Saint-Aubin-d'Écrosville,0.69,2,0.0,50.0
28,27,27517,Saint-Aubin-sur-Gaillon,4.09,33,0.0,3.0303
28,27,27518,Saint-Aubin-sur-Quillebeuf,3.27,9,0.0,0.0
28,27,27528,Le Vaudreuil,16.94,277,1.1952,8.7649
28,27,27533,Saint-Denis-le-Ferment,0.48,1,0.0,0.0
28,27,27534,Saint-Didier-des-Bois,2.87,10,0.0,30.0
28,27,27537,Saint-Étienne-du-Vauvray,3.96,14,0.0,15.3846
28,27,27538,Saint-Étienne-l'Allier,5.83,12,0.0,0.0
28,27,27542,Saint-Georges-du-Vièvre,19.3,75,0.0,12.5
28,27,27543,Saint-Georges-Motel,4.97,17,0.0,0.0
28,27,27546,Saint-Germain-des-Angles,1.31,1,0.0,0.0
28,27,27547,Saint-Germain-la-Campagne,16.32,62,9.6774,6.4516
28,27,27554,La Chapelle-Longueville,16.29,217,0.4673,4.2056
28,27,27561,Saint-Maclou,7.28,20,0.0,10.5263
28,27,27562,Saint-Marcel,14.35,289,1.0714,5.0
28,27,27565,Le Lesme,7.39,18,0.0,11.1111
28,27,27569,Saint-Martin-du-Tilleul,1.05,1,0.0,0.0
28,27,27577,Sainte-Opportune-la-Mare,4.36,8,0.0,12.5
28,27,27578,Sainte-Marie-d'Attez,1.65,4,0.0,0.0
28,27,27580,Saint-Ouen-de-Thouberville,9.47,91,0.0,14.4444
28,27,27582,Saint-Ouen-du-Tilleul,2.79,19,5.2632,10.5263
28,27,27587,Saint-Philbert-sur-Risle,9.41,33,0.0,18.75
28,27,27591,Saint-Pierre-de-Cormeilles,7.19,19,10.5263,0.0
28,27,27592,Saint-Pierre-de-Salerne,1.02,1,0.0,0.0
28,27,27593,Saint-Pierre-des-Fleurs,7.77,50,0.0,2.0833
28,27,27594,Saint-Pierre-des-Ifs,0.91,1,0.0,0.0
28,27,27595,Saint-Pierre-du-Bosguérard,3.97,14,0.0,0.0
28,27,27598,Saint-Pierre-du-Vauvray,16.3,93,3.3708,11.236
28,27,27602,Saint-Sébastien-de-Morsent,24.85,543,0.1934,8.8975
28,27,27603,Saint-Siméon,3.84,5,0.0,0.0
28,27,27610,Saint-Victor-sur-Avre,4.17,1,0.0,0.0
28,27,27616,La Saussaye,6.25,51,0.0,10.2041
28,27,27618,Sébécourt,3.16,6,0.0,16.6667
28,27,27622,Serquigny,29.82,263,1.3825,9.6774
28,27,27629,Thiberville,17.92,160,0.6579,4.6053
28,27,27638,Le Thuit de l'Oison,7.66,111,0.9091,9.0909
28,27,27640,Tilleul-Dame-Agnès,1.26,1,0.0,0.0
28,27,27643,Tillières-sur-Avre,22.75,111,8.1818,10.9091
28,27,27644,Tilly,0.51,1,0.0,0.0
28,27,27650,Tournedos-Bois-Hubert,4.7,8,0.0,0.0
28,27,27655,Tourville-sur-Pont-Audemer,0.32,1,0.0,0.0
28,27,27656,Toutainville,1.5,8,0.0,28.5714
28,27,27660,La Trinité-de-Réville,3.36,4,0.0,25.0
28,27,27665,Trouville-la-Haule,2.67,9,0.0,11.1111
28,27,27668,Le Val-David,0.34,1,0.0,0.0
28,27,27670,Vandrimare,2.82,11,0.0,18.1818
28,27,27672,Vascœuil,1.32,2,50.0,0.0
28,27,27678,Les Ventes,0.24,1,0.0,0.0
28,27,27679,Verneuil d'Avre et d'Iton,28.73,1042,5.2519,9.0032
28,27,27681,Vernon,31.06,3407,0.4285,7.3462
28,27,27685,La Vieille-Lyre,5.53,17,6.25,6.25
28,27,27695,Villez-sur-le-Neubourg,0.92,1,0.0,0.0
28,27,27696,Villiers-en-Désœuvre,6.88,25,0.0,0.0
28,27,27698,Vitot,2.82,7,0.0,0.0
28,27,27701,Val-de-Reuil,66.02,2975,3.2401,7.7008
24,28,28004,Allonnes,4.15,5,0.0,0.0
24,28,28005,Alluyes,3.63,11,9.0909,9.0909
24,28,28006,Amilly,5.93,48,0.0,6.25
24,28,28007,Anet,10.83,137,0.7752,12.4031
24,28,28008,Ardelles,1.27,1,0.0,0.0
24,28,28012,Commune nouvelle d'Arrou,7.75,125,3.252,14.6341
24,28,28013,Aunay-sous-Auneau,1.81,11,0.0,0.0
24,28,28014,Aunay-sous-Crécy,3.83,10,0.0,20.0
24,28,28015,Auneau-Bleury-Saint-Symphorien,19.98,509,0.7905,8.1511
24,28,28018,Authon-du-Perche,6.83,47,11.1111,2.2222
24,28,28021,Bailleau-le-Pin,8.46,56,3.5714,4.0
24,28,28022,Bailleau-l'Évêque,1.94,9,0.0,11.1111
24,28,28024,Barjouville,22.46,160,2.5157,4.4025
24,28,28026,Baudreville,4.55,5,0.0,20.0
24,28,28027,La Bazoche-Gouet,8.03,48,0.0,19.1489
24,28,28031,Beaumont-les-Autels,7.23,14,14.2857,21.4286
24,28,28033,Belhomert-Guéhouville,11.43,40,2.5,2.5
24,28,28034,Berchères-Saint-Germain,2.33,8,0.0,0.0
24,28,28036,Berchères-sur-Vesgre,1.72,6,0.0,33.3333
24,28,28039,Béville-le-Comte,10.97,74,0.0,8.1081
24,28,28041,Blandainville,1.09,1,0.0,0.0
24,28,28051,Bonneval,15.76,344,3.3133,13.7931
24,28,28055,Le Boullay-Thierry,0.46,1,0.0,0.0
24,28,28059,Brezolles,19.83,144,1.3889,3.4722
24,28,28061,Brou,16.49,276,1.087,17.029
24,28,28064,Bû,2.67,22,0.0,4.7619
24,28,28070,Champhol,12.22,176,2.3121,6.5089
24,28,28071,Champrond-en-Gâtine,3.22,9,57.1429,14.2857
24,28,28075,La Chapelle-du-Noyer,4.78,22,0.0,4.5455
24,28,28079,Chapelle-Royale,3.77,6,0.0,0.0
24,28,28085,Chartres,30.63,6052,1.7173,9.7193
24,28,28086,Chassant,11.38,17,0.0,11.7647
24,28,28088,Châteaudun,32.0,1867,0.0,12.2754
24,28,28089,Châteauneuf-en-Thymerais,21.87,260,1.1628,7.3643
24,28,28092,Châtenay,2.12,2,0.0,0.0
24,28,28094,Chaudon,1.16,8,0.0,0.0
24,28,28096,La Chaussée-d'Ivry,3.09,16,0.0,6.25
24,28,28098,Cherisy,6.21,49,0.0,10.2041
24,28,28099,Chuisnes,2.02,9,0.0,11.1111
24,28,28102,Clévilliers,12.43,36,2.7778,0.0
24,28,28103,Cloyes-les-Trois-Rivières,7.2,192,2.0833,9.375
24,28,28104,Coltainville,0.27,1,0.0,0.0
24,28,28105,Combres,4.39,10,0.0,10.0
24,28,28110,Le Coudray,20.56,385,0.2618,8.9005
24,28,28111,Coudray-au-Perche,2.67,4,0.0,0.0
24,28,28113,Coulombs,0.17,1,0.0,0.0
24,28,28116,Courville-sur-Eure,23.33,286,1.7606,8.8028
24,28,28122,Dammarie,3.79,23,0.0,0.0
24,28,28123,Dampierre-sous-Brou,0.47,1,0.0,0.0
24,28,28127,Dangeau,2.45,13,0.0,0.0
24,28,28128,Dangers,12.8,21,0.0,14.2857
24,28,28129,Denonville,2.72,8,0.0,0.0
24,28,28130,Digny,3.23,13,0.0,7.6923
24,28,28132,Donnemain-Saint-Mamès,1.1,3,0.0,33.3333
24,28,28134,Dreux,38.81,4761,3.6199,5.4109
24,28,28135,Droue-sur-Drouette,3.57,18,0.0,7.1429
24,28,28140,Épernon,27.54,782,0.6536,9.6433
24,28,28147,Favières,2.36,5,0.0,0.0
24,28,28149,La Ferté-Vidame,20.73,66,1.5385,10.7692
24,28,28156,Fontaine-Simon,3.47,14,0.0,0.0
24,28,28158,Fontenay-sur-Eure,11.27,49,2.0408,10.2041
24,28,28161,Frazé,8.35,20,0.0,0.0
24,28,28162,Fresnay-le-Comte,0.78,1,0.0,0.0
24,28,28164,Fresnay-l'Évêque,1.42,4,0.0,0.0
24,28,28166,Friaize,0.97,1,0.0,0.0
24,28,28168,Gallardon,16.56,239,0.0,8.9686
24,28,28169,Garancières-en-Beauce,4.29,4,0.0,0.0
24,28,28173,Gasville-Oisème,2.93,16,0.0,12.5
24,28,28177,Gellainville,14.49,40,0.0,7.5
24,28,28188,Le Gué-de-Longroi,5.06,17,0.0,5.8824
24,28,28190,Guillonville,3.1,6,16.6667,0.0
24,28,28191,Hanches,1.8,19,0.0,21.0526
24,28,28192,Happonvilliers,2.29,3,0.0,0.0
24,28,28196,Illiers-Combray,18.44,273,3.3457,11.9231
24,28,28199,Janville-en-Beauce,15.85,170,0.0,13.1737
24,28,28201,Jouy,11.11,95,1.0526,7.3684
24,28,28202,Lamblore,12.56,18,5.5556,0.0
24,28,28203,Landelles,7.35,19,0.0,0.0
24,28,28206,Laons,5.92,17,0.0,5.8824
24,28,28208,Levainville,0.65,1,100.0,0.0
24,28,28209,Lèves,18.92,427,1.182,9.4059
24,28,28211,Logron,1.66,4,0.0,50.0
24,28,28214,La Loupe,24.53,399,1.0178,8.3969
24,28,28218,Lucé,55.46,4373,1.0373,8.81
24,28,28219,Luigny,2.61,5,0.0,20.0
24,28,28220,Luisant,26.47,801,2.0382,9.5308
24,28,28222,Luplanté,1.3,2,0.0,0.0
24,28,28223,Luray,4.23,25,0.0,8.0
24,28,28226,Maillebois,4.38,18,11.7647,0.0
24,28,28227,Maintenon,16.36,326,0.3086,8.0247
24,28,28229,Mainvilliers,39.24,1930,1.7251,6.0955
24,28,28233,Marboué,5.07,26,0.0,0.0
24,28,28235,Marchezais,0.69,1,0.0,0.0
24,28,28236,Arcisses,2.87,29,0.0,6.8966
24,28,28239,Marville-Moutiers-Brûlé,0.25,1,0.0,0.0
24,28,28252,Miermaigne,4.52,4,0.0,0.0
24,28,28253,Mignières,14.3,59,1.7241,5.1724
24,28,28254,Mittainvilliers-Vérigny,2.92,9,0.0,0.0
24,28,28259,Montboissier,0.71,1,0.0,0.0
24,28,28265,Montlandon,3.36,4,0.0,0.0
24,28,28269,Morancez,12.26,98,0.0,9.2784
24,28,28278,Nogent-le-Phaye,8.94,49,0.0,0.0
24,28,28279,Nogent-le-Roi,22.76,415,1.9704,6.4103
24,28,28280,Nogent-le-Rotrou,24.12,1135,13.7037,8.5185
