codgeo,YEAR,Demandeurs_Emploi
58086,janvier_2020,870
58086,janvier_2020,870
58095,janvier_2020,410
58059,janvier_2020,370
58303,janvier_2020,580
59350,janvier_2020,30980
59512,janvier_2020,16360
59368,janvier_2020,2310
59011,janvier_2020,820
59560,janvier_2020,1350
59339,janvier_2020,710
59317,janvier_2020,700
59656,janvier_2020,440
59636,janvier_2020,760
59654,janvier_2020,1190
59360,janvier_2020,2690
59205,janvier_2020,1390
59603,janvier_2020,740
59352,janvier_2020,590
59234,janvier_2020,720
59328,janvier_2020,2160
59632,janvier_2020,590
59653,janvier_2020,690
59648,janvier_2020,1480
59183,janvier_2020,11600
59456,janvier_2020,930
59239,janvier_2020,440
59650,janvier_2020,5110
59272,janvier_2020,560
59220,janvier_2020,1750
59452,janvier_2020,620
59153,janvier_2020,1380
59327,janvier_2020,830
59163,janvier_2020,2210
59227,janvier_2020,660
59131,janvier_2020,930
59524,janvier_2020,380
59170,janvier_2020,780
59295,janvier_2020,2080
59079,janvier_2020,1130
59202,janvier_2020,370
59599,janvier_2020,13910
59155,janvier_2020,2450
59553,janvier_2020,350
59172,janvier_2020,3690
59052,janvier_2020,440
59508,janvier_2020,990
59588,janvier_2020,770
59526,janvier_2020,1680
59586,janvier_2020,370
59279,janvier_2020,1950
59268,janvier_2020,520
59447,janvier_2020,1170
59043,janvier_2020,1260
59359,janvier_2020,670
59017,janvier_2020,3070
59179,janvier_2020,1580
59509,janvier_2020,660
59646,janvier_2020,1750
59606,janvier_2020,5960
59032,janvier_2020,780
59606,janvier_2020,780
59449,janvier_2020,790
59286,janvier_2020,1660
59291,janvier_2020,2420
59527,janvier_2020,1170
59136,janvier_2020,1140
59410,janvier_2020,2630
59367,janvier_2020,1370
59332,janvier_2020,1370
59122,janvier_2020,4440
59014,janvier_2020,2100
59421,janvier_2020,960
59569,janvier_2020,2360
59324,janvier_2020,1540
59663,janvier_2020,410
59051,janvier_2020,660
59574,janvier_2020,1740
59009,janvier_2020,6540
59459,janvier_2020,500
59178,janvier_2020,6180
59299,janvier_2020,2000
59386,janvier_2020,900
59481,janvier_2020,610
59139,janvier_2020,2320
59329,janvier_2020,480
59165,janvier_2020,620
59152,janvier_2020,1060
59008,janvier_2020,1420
59491,janvier_2020,1790
59392,janvier_2020,4860
59249,janvier_2020,1990
59033,janvier_2020,1210
59094,janvier_2020,760
59400,janvier_2020,1010
59230,janvier_2020,680
59616,janvier_2020,1180
59378,janvier_2020,3120
59365,janvier_2020,1100
59225,janvier_2020,890
59271,janvier_2020,3210
59383,janvier_2020,1480
59044,janvier_2020,280
59507,janvier_2020,2140
59343,janvier_2020,660
59273,janvier_2020,1180
59457,janvier_2020,580
59431,janvier_2020,560
59112,janvier_2020,1670
59544,janvier_2020,1170
59482,janvier_2020,440
59090,janvier_2020,630
59484,janvier_2020,880
59143,janvier_2020,690
59212,janvier_2020,600
59028,janvier_2020,1040
59426,janvier_2020,620
59253,janvier_2020,1020
60057,janvier_2020,7530
60175,janvier_2020,4490
60395,janvier_2020,1720
60581,janvier_2020,700
60360,janvier_2020,650
60414,janvier_2020,1860
60463,janvier_2020,2650
60159,janvier_2020,4450
60139,janvier_2020,840
60439,janvier_2020,580
60346,janvier_2020,550
60282,janvier_2020,550
60382,janvier_2020,840
60612,janvier_2020,1080
60471,janvier_2020,1940
60141,janvier_2020,820
60157,janvier_2020,980
60338,janvier_2020,370
60509,janvier_2020,1400
60176,janvier_2020,1240
60684,janvier_2020,690
61001,janvier_2020,3220
61169,janvier_2020,2050
61006,janvier_2020,1510
61214,janvier_2020,910
61168,janvier_2020,540
61486,janvier_2020,360
62263,janvier_2020,330
62041,janvier_2020,5570
62193,janvier_2020,10420
62427,janvier_2020,3320
62737,janvier_2020,670
62173,janvier_2020,460
62274,janvier_2020,630
62014,janvier_2020,990
62767,janvier_2020,540
62502,janvier_2020,340
62244,janvier_2020,530
62276,janvier_2020,560
62132,janvier_2020,410
62457,janvier_2020,780
62386,janvier_2020,850
62186,janvier_2020,1400
62516,janvier_2020,1110
62160,janvier_2020,5970
62065,janvier_2020,2170
62645,janvier_2020,540
62004,janvier_2020,790
62099,janvier_2020,500
62523,janvier_2020,660
62525,janvier_2020,1090
62215,janvier_2020,1900
62628,janvier_2020,800
62753,janvier_2020,650
62643,janvier_2020,1590
62035,janvier_2020,570
62268,janvier_2020,530
62560,janvier_2020,500
62048,janvier_2020,1270
62758,janvier_2020,1270
62617,janvier_2020,1280
62498,janvier_2020,4390
62724,janvier_2020,1120
62473,janvier_2020,820
62397,janvier_2020,700
62746,janvier_2020,600
62057,janvier_2020,500
62119,janvier_2020,3160
62895,janvier_2020,1060
62133,janvier_2020,1020
62771,janvier_2020,1280
62413,janvier_2020,1490
62270,janvier_2020,870
62194,janvier_2020,740
62667,janvier_2020,1360
62765,janvier_2020,2200
62757,janvier_2020,490
62757,janvier_2020,490
62040,janvier_2020,1050
62443,janvier_2020,660
62555,janvier_2020,680
62139,janvier_2020,490
62637,janvier_2020,1200
62108,janvier_2020,1670
62083,janvier_2020,900
62318,janvier_2020,1200
62587,janvier_2020,1150
62126,janvier_2020,910
62563,janvier_2020,980
62570,janvier_2020,1260
62178,janvier_2020,2900
62250,janvier_2020,1120
62548,janvier_2020,1000
62351,janvier_2020,650
62528,janvier_2020,670
62261,janvier_2020,480
62497,janvier_2020,730
62510,janvier_2020,3860
62907,janvier_2020,1050
62491,janvier_2020,300
62842,janvier_2020,780
62893,janvier_2020,620
62400,janvier_2020,580
62624,janvier_2020,840
62249,janvier_2020,930
63113,janvier_2020,15750
63032,janvier_2020,900
63063,janvier_2020,620
63070,janvier_2020,380
63103,janvier_2020,530
63014,janvier_2020,770
63195,janvier_2020,620
63300,janvier_2020,2060
63457,janvier_2020,400
63430,janvier_2020,1690
63164,janvier_2020,1040
63193,janvier_2020,680
63075,janvier_2020,1410
63284,janvier_2020,910
63178,janvier_2020,1640
63307,janvier_2020,560
63003,janvier_2020,510
63069,janvier_2020,370
63124,janvier_2020,1630
64445,janvier_2020,8590
64102,janvier_2020,6250
64284,janvier_2020,640
64545,janvier_2020,930
64129,janvier_2020,1580
64348,janvier_2020,1170
64410,janvier_2020,690
64122,janvier_2020,2630
64125,janvier_2020,880
64335,janvier_2020,720
64256,janvier_2020,660
64160,janvier_2020,540
64230,janvier_2020,420
64430,janvier_2020,870
64495,janvier_2020,630
64269,janvier_2020,330
64140,janvier_2020,960
64422,janvier_2020,1320
64547,janvier_2020,720
64189,janvier_2020,630
64483,janvier_2020,1460
64024,janvier_2020,4350
64260,janvier_2020,1810
64407,janvier_2020,440
64496,janvier_2020,520
65440,janvier_2020,5800
65286,janvier_2020,2790
65059,janvier_2020,900
65258,janvier_2020,610
65100,janvier_2020,530
65460,janvier_2020,480
65417,janvier_2020,520
65047,janvier_2020,780
66136,janvier_2020,17660
66088,janvier_2020,930
66037,janvier_2020,1920
66024,janvier_2020,740
66065,janvier_2020,1560
66172,janvier_2020,1120
66180,janvier_2020,1250
66195,janvier_2020,890
66189,janvier_2020,540
66210,janvier_2020,1050
66028,janvier_2020,980
66213,janvier_2020,830
66141,janvier_2020,1190
66049,janvier_2020,1030
66017,janvier_2020,880
66021,janvier_2020,800
66144,janvier_2020,560
66149,janvier_2020,850
66164,janvier_2020,1170
66038,janvier_2020,650
66008,janvier_2020,1990
66171,janvier_2020,1690
67482,janvier_2020,33310
67388,janvier_2020,490
67131,janvier_2020,320
67300,janvier_2020,780
67021,janvier_2020,710
67130,janvier_2020,960
67544,janvier_2020,700
67067,janvier_2020,630
67313,janvier_2020,540
67118,janvier_2020,510
67343,janvier_2020,380
67348,janvier_2020,1110
67028,janvier_2020,520
67046,janvier_2020,1370
67447,janvier_2020,4240
67520,janvier_2020,510
67372,janvier_2020,390
67267,janvier_2020,2030
67218,janvier_2020,2240
67152,janvier_2020,520
67106,janvier_2020,360
67309,janvier_2020,290
67471,janvier_2020,610
67180,janvier_2020,3410
67365,janvier_2020,1330
67506,janvier_2020,430
67411,janvier_2020,340
67458,janvier_2020,320
67462,janvier_2020,2150
67519,janvier_2020,330
67137,janvier_2020,380
67437,janvier_2020,1290
67151,janvier_2020,320
67043,janvier_2020,2170
67204,janvier_2020,1030
68066,janvier_2020,7280
68224,janvier_2020,16490
68154,janvier_2020,1600
68256,janvier_2020,910
68004,janvier_2020,600
68298,janvier_2020,490
68278,janvier_2020,1190
68145,janvier_2020,410
68082,janvier_2020,620
68166,janvier_2020,1280
68376,janvier_2020,1430
68297,janvier_2020,2480
68375,janvier_2020,940
68149,janvier_2020,740
68056,janvier_2020,610
68315,janvier_2020,630
68300,janvier_2020,420
68271,janvier_2020,1050
68118,janvier_2020,360
68195,janvier_2020,600
68112,janvier_2020,1300
68163,janvier_2020,440
68063,janvier_2020,1100
68042,janvier_2020,370
68334,janvier_2020,830
68374,janvier_2020,590
69123,janvier_2020,53440
69266,janvier_2020,17770
69202,janvier_2020,1550
69256,janvier_2020,6750
69028,janvier_2020,390
69081,janvier_2020,1270
69286,janvier_2020,3310
69275,janvier_2020,2940
69244,janvier_2020,1740
69243,janvier_2020,1140
69199,janvier_2020,2600
69259,janvier_2020,9300
69112,janvier_2020,440
69010,janvier_2020,650
69019,janvier_2020,1320
69204,janvier_2020,1560
69248,janvier_2020,500
69143,janvier_2020,690
69044,janvier_2020,340
69088,janvier_2020,600
69205,janvier_2020,310
69069,janvier_2020,810
69094,janvier_2020,420
69034,janvier_2020,3790
69149,janvier_2020,1170
69276,janvier_2020,1200
69282,janvier_2020,3130
69279,janvier_2020,380
69089,janvier_2020,1030
69142,janvier_2020,770
69297,janvier_2020,380
69291,janvier_2020,390
69194,janvier_2020,390
69260,janvier_2020,370
69264,janvier_2020,4510
69092,janvier_2020,610
69040,janvier_2020,460
69141,janvier_2020,360
69191,janvier_2020,340
69009,janvier_2020,580
69157,janvier_2020,350
69029,janvier_2020,4180
69096,janvier_2020,970
69027,janvier_2020,860
69100,janvier_2020,650
69006,janvier_2020,440
69072,janvier_2020,560
69292,janvier_2020,470
69149,janvier_2020,2590
69043,janvier_2020,540
69255,janvier_2020,350
69271,janvier_2020,690
69091,janvier_2020,2680
69287,janvier_2020,410
69288,janvier_2020,330
69278,janvier_2020,350
69277,janvier_2020,750
69283,janvier_2020,1040
69290,janvier_2020,5090
69273,janvier_2020,780
70550,janvier_2020,1830
70279,janvier_2020,670
70310,janvier_2020,1010
70311,janvier_2020,810
70285,janvier_2020,1180
71076,janvier_2020,5520
71475,janvier_2020,470
71230,janvier_2020,550
71047,janvier_2020,400
71073,janvier_2020,560
71176,janvier_2020,860
71153,janvier_2020,2360
71310,janvier_2020,520
71486,janvier_2020,800
71137,janvier_2020,330
71306,janvier_2020,2020
71445,janvier_2020,650
71014,janvier_2020,1450
71040,janvier_2020,550
71263,janvier_2020,630
71342,janvier_2020,760
71543,janvier_2020,620
71105,janvier_2020,600
71270,janvier_2020,4700
71118,janvier_2020,510
72181,janvier_2020,19840
72095,janvier_2020,1130
72154,janvier_2020,1560
72213,janvier_2020,440
72008,janvier_2020,540
72231,janvier_2020,330
72264,janvier_2020,1630
72132,janvier_2020,970
72071,janvier_2020,720
72058,janvier_2020,400
72180,janvier_2020,590
72003,janvier_2020,1420
73065,janvier_2020,6230
73031,janvier_2020,360
73029,janvier_2020,430
73008,janvier_2020,3100
73087,janvier_2020,530
73064,janvier_2020,350
73011,janvier_2020,1740
73222,janvier_2020,460
73179,janvier_2020,790
73248,janvier_2020,580
73051,janvier_2020,300
73303,janvier_2020,520
73010,janvier_2020,420
73213,janvier_2020,650
73054,janvier_2020,600
74010,janvier_2020,11280
74305,janvier_2020,930
74008,janvier_2020,730
74298,janvier_2020,740
74012,janvier_2020,4470
74042,janvier_2020,1250
74263,janvier_2020,560
74105,janvier_2020,570
74225,janvier_2020,1370
74243,janvier_2020,1350
74236,janvier_2020,430
74208,janvier_2020,780
74281,janvier_2020,3800
74123,janvier_2020,650
74280,janvier_2020,460
74133,janvier_2020,1310
74278,janvier_2020,530
74081,janvier_2020,2250
74272,janvier_2020,350
74026,janvier_2020,350
74272,janvier_2020,350
74213,janvier_2020,540
74112,janvier_2020,560
74112,janvier_2020,560
74096,janvier_2020,340
74094,janvier_2020,480
74056,janvier_2020,700
74242,janvier_2020,380
74169,janvier_2020,560
74119,janvier_2020,940
74218,janvier_2020,610
74282,janvier_2020,550
74309,janvier_2020,400
74256,janvier_2020,1110
74250,janvier_2020,540
74224,janvier_2020,890
74043,janvier_2020,410
74220,janvier_2020,580
74220,janvier_2020,580
74264,janvier_2020,1030
74164,janvier_2020,470
75056,janvier_2020,218590
76540,janvier_2020,14290
76322,janvier_2020,2900
76451,janvier_2020,1230
76498,janvier_2020,3220
76410,janvier_2020,1530
76212,janvier_2020,1230
76384,janvier_2020,1290
76758,janvier_2020,1210
76217,janvier_2020,4010
76114,janvier_2020,1620
76312,janvier_2020,580
76108,janvier_2020,830
76103,janvier_2020,470
76429,janvier_2020,530
76216,janvier_2020,1480
76255,janvier_2020,720
76447,janvier_2020,1370
76681,janvier_2020,3390
76552,janvier_2020,400
76165,janvier_2020,1250
76640,janvier_2020,860
76476,janvier_2020,1000
76484,janvier_2020,1410
76057,janvier_2020,1220
76618,janvier_2020,830
76157,janvier_2020,2010
76259,janvier_2020,2220
76561,janvier_2020,920
76178,janvier_2020,720
76095,janvier_2020,620
76711,janvier_2020,590
76231,janvier_2020,2770
76475,janvier_2020,420
76319,janvier_2020,1180
76495,janvier_2020,630
76709,janvier_2020,560
76351,janvier_2020,22450
76497,janvier_2020,1030
76341,janvier_2020,1050
76305,janvier_2020,1190
76402,janvier_2020,560
76575,janvier_2020,3790
76481,janvier_2020,320
76474,janvier_2020,750
77288,janvier_2020,4970
77487,janvier_2020,730
77284,janvier_2020,6450
77330,janvier_2020,430
77284,janvier_2020,430
77131,janvier_2020,1360
77320,janvier_2020,390
77143,janvier_2020,440
77513,janvier_2020,430
77251,janvier_2020,1130
77305,janvier_2020,2730
77431,janvier_2020,410
77333,janvier_2020,410
77333,janvier_2020,1540
77307,janvier_2020,1060
77249,janvier_2020,380
77379,janvier_2020,1390
77053,janvier_2020,1320
77326,janvier_2020,500
77445,janvier_2020,2940
77055,janvier_2020,380
77430,janvier_2020,370
77139,janvier_2020,450
77169,janvier_2020,550
77258,janvier_2020,1320
77337,janvier_2020,1460
77152,janvier_2020,2880
77468,janvier_2020,2190
77014,janvier_2020,1210
77215,janvier_2020,660
77470,janvier_2020,530
77153,janvier_2020,740
77495,janvier_2020,660
77067,janvier_2020,690
77316,janvier_2020,840
77183,janvier_2020,1010
77514,janvier_2020,2280
77349,janvier_2020,400
77294,janvier_2020,1730
77186,janvier_2020,1210
77407,janvier_2020,1060
77407,janvier_2020,1060
77350,janvier_2020,1390
77373,janvier_2020,2700
77285,janvier_2020,2390
77479,janvier_2020,930
77327,janvier_2020,840
77122,janvier_2020,1750
77243,janvier_2020,1900
77464,janvier_2020,840
77438,janvier_2020,430
77118,janvier_2020,810
77118,janvier_2020,810
77083,janvier_2020,2030
77079,janvier_2020,590
77171,janvier_2020,400
77458,janvier_2020,570
77475,janvier_2020,330
77108,janvier_2020,4810
77296,janvier_2020,1660
77037,janvier_2020,360
77058,janvier_2020,2090
77192,janvier_2020,410
77390,janvier_2020,1670
77111,janvier_2020,620
77449,janvier_2020,740
77018,janvier_2020,490
77268,janvier_2020,570
77317,janvier_2020,380
77382,janvier_2020,320
78646,janvier_2020,4870
78551,janvier_2020,2820
78650,janvier_2020,810
78356,janvier_2020,570
78517,janvier_2020,1690
78440,janvier_2020,4920
78640,janvier_2020,1190
78158,janvier_2020,1650
78372,janvier_2020,920
78126,janvier_2020,1330
78423,janvier_2020,2050
78621,janvier_2020,4150
78354,janvier_2020,470
78361,janvier_2020,2480
78361,janvier_2020,6280
78545,janvier_2020,1320
78686,janvier_2020,790
78481,janvier_2020,1010
78133,janvier_2020,300
78401,janvier_2020,950
78005,janvier_2020,2040
78089,janvier_2020,480
78297,janvier_2020,2360
78190,janvier_2020,560
78498,janvier_2020,3630
78383,janvier_2020,1270
78644,janvier_2020,660
78397,janvier_2020,280
78242,janvier_2020,980
78165,janvier_2020,1190
78322,janvier_2020,360
78418,janvier_2020,890
78490,janvier_2020,2390
78092,janvier_2020,560
78073,janvier_2020,740
78146,janvier_2020,1810
78029,janvier_2020,1130
78124,janvier_2020,860
78350,janvier_2020,400
78267,janvier_2020,600
78674,janvier_2020,580
78160,janvier_2020,280
78575,janvier_2020,390
78642,janvier_2020,1120
78586,janvier_2020,4760
78624,janvier_2020,890
78335,janvier_2020,2210
78117,janvier_2020,240
78643,janvier_2020,720
78502,janvier_2020,440
78138,janvier_2020,1100
78015,janvier_2020,820
78380,janvier_2020,360
78455,janvier_2020,390
78396,janvier_2020,340
78358,janvier_2020,1400
78486,janvier_2020,380
78466,janvier_2020,370
78062,janvier_2020,370
78672,janvier_2020,360
78217,janvier_2020,460
78220,janvier_2020,400
78172,janvier_2020,3210
78531,janvier_2020,650
78537,janvier_2020,330
78638,janvier_2020,350
78321,janvier_2020,300
78311,janvier_2020,2260
78571,janvier_2020,230
78571,janvier_2020,230
78123,janvier_2020,1960
78688,janvier_2020,470
78208,janvier_2020,2040
79191,janvier_2020,5990
79329,janvier_2020,1460
79081,janvier_2020,470
79202,janvier_2020,1030
79003,janvier_2020,330
79195,janvier_2020,460
79195,janvier_2020,460
79048,janvier_2020,360
79049,janvier_2020,1830
79179,janvier_2020,340
79179,janvier_2020,340
79270,janvier_2020,630
79174,janvier_2020,430
79079,janvier_2020,680
80021,janvier_2020,17550
80001,janvier_2020,3160
80620,janvier_2020,1050
80016,janvier_2020,1170
80489,janvier_2020,570
80561,janvier_2020,810
80253,janvier_2020,810
80685,janvier_2020,800
80212,janvier_2020,600
81004,janvier_2020,5630
81065,janvier_2020,4800
81257,janvier_2020,700
81021,janvier_2020,640
81163,janvier_2020,1150
81120,janvier_2020,600
81105,janvier_2020,1650
81271,janvier_2020,790
81060,janvier_2020,1120
81140,janvier_2020,1040
81099,janvier_2020,1760
81220,janvier_2020,630
82121,janvier_2020,7480
82033,janvier_2020,1740
82112,janvier_2020,2490
82037,janvier_2020,900
82186,janvier_2020,590
82125,janvier_2020,660
82134,janvier_2020,580
83137,janvier_2020,17420
83123,janvier_2020,1350
83115,janvier_2020,1850
83062,janvier_2020,2070
83064,janvier_2020,440
83106,janvier_2020,450
83129,janvier_2020,3230
83009,janvier_2020,830
83144,janvier_2020,1820
83023,janvier_2020,2200
83140,janvier_2020,540
83090,janvier_2020,1210
83130,janvier_2020,1020
83131,janvier_2020,440
83054,janvier_2020,600
83098,janvier_2020,800
83019,janvier_2020,1090
83036,janvier_2020,1020
83071,janvier_2020,1150
83047,janvier_2020,1370
83112,janvier_2020,1060
83050,janvier_2020,4480
83042,janvier_2020,2000
83034,janvier_2020,820
83016,janvier_2020,840
83035,janvier_2020,520
83073,janvier_2020,1200
83091,janvier_2020,470
83049,janvier_2020,1040
83069,janvier_2020,5830
83153,janvier_2020,470
83081,janvier_2020,570
83055,janvier_2020,520
83004,janvier_2020,770
83116,janvier_2020,1650
83099,janvier_2020,830
83086,janvier_2020,950
83126,janvier_2020,6770
83072,janvier_2020,840
83107,janvier_2020,1640
83148,janvier_2020,1290
83061,janvier_2020,6430
83120,janvier_2020,420
83118,janvier_2020,3640
83141,janvier_2020,620
83027,janvier_2020,390
83087,janvier_2020,380
83097,janvier_2020,440
83070,janvier_2020,900
84007,janvier_2020,14870
84087,janvier_2020,3920
84137,janvier_2020,660
84089,janvier_2020,2330
84092,janvier_2020,2180
84056,janvier_2020,540
84080,janvier_2020,1550
